cos_sim,cos_wm_sim,alignment,length_ratio,distances,fuzzy_ratio,fuzzy_partial_ratio,fuzzy_token_sort,fuzzy_token_set,Score
0.9432307328125534,0.5338075227913749,0.9090909090909091,1.2,4.491,0.84,0.75,0.84,1.0,5.0
0.15564372377864388,0.14248562726643227,0.0,0.4,10.591,0.24,0.4,0.24,0.29,1.5
0.6811161216921829,0.40522182622320185,0.6666666666666666,1.4,8.583,0.51,0.52,0.44,0.64,1.5
0.35222474431479106,0.24322957844664178,0.4,1.0,12.533,0.45,0.49,0.37,0.59,5.0
0.2806817193879959,0.20500462507110828,0.0,0.8,10.891,0.41,0.47,0.38,0.39,2.0
0.6793843848667038,0.40435595781046224,0.5,1.4,12.529,0.45,0.48,0.36,0.46,4.0
0.4602842048582317,0.2948058678062262,0.5,0.6,9.353,0.56,0.65,0.56,0.74,3.5
0.4045258795976096,0.2689443032940276,0.42857142857142855,1.8,22.384,0.4,0.48,0.38,0.54,5.0
0.8868599152257733,0.5060918708112081,0.7692307692307693,1.6,7.143,0.64,0.72,0.75,0.84,5.0
0.6701387570273022,0.3995373013636264,0.5384615384615384,1.6,9.797,0.5,0.5,0.36,0.54,5.0
0.6568539147004722,0.39300558721960166,0.3333333333333333,2.6,28.408,0.33,0.55,0.23,0.48,5.0
0.5191308251772111,0.325291734870665,0.5,0.6,9.011,0.42,0.53,0.35,0.74,5.0
0.8179402358605599,0.47220636178997816,0.9090909090909091,1.2,7.817,0.61,0.65,0.67,0.86,5.0
0.7750015015280222,0.4510948174098138,0.4,3.0,24.209,0.33,0.62,0.27,0.64,5.0
0.763179735218811,0.4462536329865158,0.5,1.4,13.211,0.63,0.62,0.6,0.67,4.0
0.674655627878824,0.4019915793165223,0.4444444444444444,2.6,16.707,0.37,0.48,0.37,0.64,2.0
0.5471706474684931,0.3230977021018484,0.36363636363636365,1.2,10.377,0.53,0.55,0.53,0.59,5.0
0.4873258773764799,0.293635661441165,0.4,1.0,10.109,0.42,0.48,0.39,0.44,5.0
0.2791636358649726,0.18946595961289156,0.0,1.0,11.396,0.31,0.35,0.31,0.3,2.0
0.4283022773559073,0.2645778891233446,0.2857142857142857,0.4,9.475,0.31,0.41,0.46,0.52,5.0
0.4987192113480644,0.29924468739640664,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,5.0
0.4987192113480644,0.29924468739640664,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,5.0
0.21236454411924016,0.1560664137400253,0.0,0.6,10.779,0.3,0.44,0.34,0.38,3.5
0.7395531492414094,0.4178090875900533,0.4444444444444444,0.8,7.108,0.48,0.53,0.52,0.59,5.0
0.2357050365148283,0.16773665993781942,0.0,0.4,10.242,0.11,0.33,0.11,0.12,2.5
0.4987192113480644,0.29924468739640664,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,5.0
0.4987192113480644,0.29924374735443743,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,2.5
0.4987192113480644,0.29924374735443743,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,2.0
0.49707948729806506,0.29843743863333,0.3333333333333333,0.2,9.316,0.16,1.0,0.16,1.0,5.0
0.5417815038786044,0.3207748936197074,0.3076923076923077,1.6,14.0,0.4,0.41,0.38,0.5,4.5
0.2344462108467691,0.1671072471037898,0.0,0.2,10.193,0.06,1.0,0.06,0.06,3.0
0.13872341531185253,0.11924584933633152,0.0,0.4,10.542,0.15,0.5,0.15,0.17,1.5
0.5171573472228224,0.3083219235193643,0.4,1.0,10.119,0.47,0.52,0.43,0.61,5.0
0.41405466493827553,0.25756367993312596,0.2,1.0,10.796,0.49,0.49,0.52,0.54,5.0
0.49274676797441264,0.2963044075816857,0.2857142857142857,1.8,11.414,0.44,0.49,0.51,0.58,5.0
0.4987192113480644,0.29924468739640664,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,5.0
0.4987192113480644,0.29924468739640664,0.2857142857142857,0.4,9.13,0.25,1.0,0.25,0.75,5.0
0.3340364761401013,0.21690237975045593,0.2,1.0,11.72,0.24,0.25,0.41,0.67,1.5
0.36679355964054766,0.23429667424809067,0.25,0.6,10.242,0.28,0.33,0.4,0.63,5.0
0.24571363013648856,0.1727409567486495,0.0,0.8,10.447,0.25,0.3,0.25,0.24,1.0
0.4928503476291296,0.3300265710391289,0.38461538461538464,3.333,10.993,0.33,0.56,0.44,0.57,3.0
0.4122514875690605,0.28972714100909436,0.25,1.667,9.336,0.4,0.56,0.51,0.57,3.0
0.5634006726534763,0.36870939979620426,0.5,3.0,10.694,0.43,0.56,0.43,1.0,5.0
0.623260430678716,0.3952316125639221,0.46153846153846156,3.333,11.214,0.44,0.7,0.48,1.0,4.0
0.9999999999999999,0.5815515718776345,1.0,1.0,0.0,0.74,0.85,1.0,1.0,5.0
0.46569171478757204,0.3164472546183501,0.375,1.667,8.592,0.53,0.59,0.53,0.57,4.0
0.7729938240078336,0.4708860610814535,0.875,1.667,6.96,0.39,0.52,0.61,1.0,5.0
0.3702319058878485,0.2687173501684883,0.2857142857142857,1.333,8.307,0.44,0.47,0.37,0.3,2.5
0.6570933267979061,0.41214806062351717,0.5714285714285714,1.333,6.58,0.6,0.63,0.53,0.71,4.5
0.7736210650964391,0.4711918411121487,0.625,1.667,7.77,0.54,0.81,0.61,0.86,5.0
0.5279359270426439,0.347569360745886,0.5,2.333,10.059,0.38,0.48,0.52,0.79,4.0
0.44939144612111226,0.3082971202851202,0.5,1.0,7.196,0.44,0.53,0.48,0.57,4.0
0.4172018487145331,0.2922023215818306,0.375,1.667,8.352,0.29,0.33,0.4,0.57,4.0
0.20885452032250693,0.18802865738581756,0.0,1.0,9.106,0.33,0.34,0.33,0.34,1.5
0.42080381965024644,0.2940033070496873,0.3,2.333,10.675,0.32,0.49,0.46,0.57,4.0
0.3441135778268387,0.2556581861379834,0.2222222222222222,2.0,10.868,0.31,0.41,0.36,0.33,3.0
0.8240632532779892,0.4957824078506544,1.0,1.333,4.346,0.46,0.48,0.82,1.0,5.0
0.4230917266216795,0.29514726053540385,0.42857142857142855,1.333,8.929,0.48,0.59,0.48,0.57,4.0
0.9465564512884324,0.5554978418807454,1.0,1.0,2.769,0.85,0.75,0.85,1.0,5.0
0.856209733935823,0.5114538171713483,0.8571428571428571,1.333,3.809,0.41,0.44,0.69,1.0,5.0
0.9999999999999999,0.5815515718776345,1.0,1.0,0.0,0.74,0.85,1.0,1.0,5.0
0.45374111243799625,0.3104719534435622,0.3333333333333333,1.0,7.76,0.38,0.42,0.38,0.57,3.5
0.5998787673617465,0.38354078090543736,0.5714285714285714,1.333,6.375,0.46,0.46,0.73,0.8,4.5
0.4395775773080884,0.3033901858786083,0.13333333333333333,4.0,14.442,0.26,0.48,0.31,0.57,3.0
0.2475858860953518,0.20739434027224002,0.0,2.333,9.961,0.33,0.44,0.38,0.33,3.0
0.417597416736781,0.2924001055929546,0.3333333333333333,2.0,10.455,0.32,0.44,0.4,0.57,4.0
0.7872807499507752,0.4778509374786376,1.0,1.333,5.917,0.66,0.74,0.75,1.0,5.0
0.381857344204122,0.27453006932662505,0.25,1.667,8.773,0.52,0.49,0.49,0.45,3.0
0.44939144612111226,0.3082971202851202,0.5,1.0,7.196,0.44,0.53,0.48,0.57,4.5
0.29421907684457244,0.2307109356468503,0.0,1.0,7.494,0.36,0.41,0.32,0.32,2.5
1.0000000000000002,0.5917473876921412,1.0,1.0,0.0,0.5,0.5,1.0,1.0,3.0
0.878080247584122,0.5307875114842021,0.8,1.5,2.702,0.51,0.64,0.72,1.0,3.0
1.0000000000000002,0.5907158111536589,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.8461351077585751,0.5148149415714287,0.8,1.5,3.074,0.53,0.71,0.74,1.0,4.0
1.0000000000000002,0.5907158111536589,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.5090787940549093,0.3462867847195958,0.5714285714285714,2.5,10.823,0.31,0.71,0.39,1.0,4.0
1.0000000000000002,0.5907158111536589,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.8461351077585751,0.5148149415714287,0.8,1.5,3.074,0.53,0.71,0.74,1.0,2.5
1.0000000000000002,0.5917473876921412,1.0,1.0,0.0,0.5,0.5,1.0,1.0,4.5
0.8461351077585751,0.5157066761859641,0.8,1.5,3.074,0.74,1.0,0.74,1.0,5.0
0.8891000084313401,0.5362973919078112,0.8,1.5,2.36,0.93,1.0,0.93,1.0,4.0
1.0000000000000002,0.5917473876921412,1.0,1.0,0.0,0.5,0.5,1.0,1.0,4.0
0.21784821888460906,0.20067149713444563,0.0,1.5,6.974,0.29,0.36,0.29,0.29,4.0
0.7832940814333962,0.4833944284088392,0.6666666666666666,2.0,4.133,0.62,1.0,0.62,1.0,1.5
0.7328822884962182,0.4581885319402502,0.5,3.0,5.695,0.41,0.71,0.57,1.0,4.0
0.28476574095454266,0.23413025816941244,0.0,2.5,8.973,0.27,0.5,0.2,0.23,3.0
1.0000000000000002,0.5907158111536589,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.8461351077585749,0.5148149415714286,0.8,1.5,3.074,0.37,0.5,0.74,1.0,4.0
1.0000000000000002,0.5907158111536589,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.5649946767755497,0.3786507160817393,0.4444444444444444,3.5,11.476,0.26,0.64,0.33,1.0,5.0
0.8461351077585751,0.5157066761859641,0.8,1.5,3.074,0.53,0.71,0.74,1.0,5.0
1.0000000000000002,0.5917473876921412,1.0,1.0,0.0,0.5,0.5,1.0,1.0,3.5
0.8461351077585751,0.5148149415714287,0.8,1.5,3.074,0.53,0.71,0.74,1.0,4.5
0.5417217366175394,0.3626082560009108,0.3333333333333333,5.0,15.184,0.22,0.71,0.22,1.0,3.0
0.13435000468939154,0.1589223900368369,0.0,1.5,8.411,0.31,0.43,0.26,0.29,3.0
1.0000000000000002,0.5917473876921412,1.0,1.0,0.0,0.5,0.5,1.0,1.0,4.0
1.0000000000000002,0.5907158111536589,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
1.0000000000000002,0.5917473876921412,1.0,1.0,0.0,0.5,0.5,1.0,1.0,3.0
0.4896627708938433,0.33657877313906276,0.4,4.0,15.269,0.22,0.64,0.25,1.0,4.5
0.8461351077585751,0.5148149415714287,0.8,1.5,3.074,0.53,0.71,0.74,1.0,2.5
0.2939619625777022,0.1980527356685959,0.0,6.0,12.206,0.22,0.29,0.2,0.2,5.0
0.4118649229875637,0.2565326040318872,0.0,3.5,12.442,0.22,0.35,0.22,0.28,5.0
0.030687284847377722,0.06746849551435495,0.0,0.5,6.335,0.24,0.38,0.24,0.24,5.0
0.3699585705216662,0.23574705320880207,0.25,3.0,8.182,0.29,0.41,0.25,0.25,5.0
0.787613705573485,0.44290400019450415,0.6,1.5,4.779,0.62,0.71,0.62,0.79,5.0
0.5410523493470741,0.3206095675062044,0.2857142857142857,2.5,7.651,0.31,0.41,0.26,0.28,5.0
0.7028510615592654,0.4008617287634512,0.23529411764705882,7.5,17.389,0.2,0.76,0.23,0.79,5.0
0.5163703622584749,0.30836730191025913,0.3333333333333333,2.0,6.831,0.34,0.35,0.23,0.23,5.0
0.8409709749470237,0.4693692058037794,0.4,1.5,3.75,0.63,0.71,0.54,0.79,5.0
0.8418605893579667,0.469810454551607,0.25,3.0,11.929,0.36,0.76,0.36,0.79,5.0
0.37845124584233625,0.23995942016785438,0.0,3.5,9.544,0.32,0.41,0.27,0.3,5.0
0.40875136600107675,0.25498827976658966,0.16666666666666666,5.0,38.406,0.13,0.35,0.11,0.23,5.0
0.3359127026526923,0.2181944303937073,0.0,3.0,9.362,0.22,0.29,0.26,0.29,0.5
0.8251334754580851,0.4615138060572659,0.2727272727272727,4.5,12.185,0.34,0.76,0.3,0.79,5.0
0.39261132619386974,0.24654374216429603,0.0,3.5,8.871,0.28,0.53,0.25,0.25,4.5
0.6561295674828904,0.37830286280880643,0.2727272727272727,10.0,34.94,0.14,0.76,0.14,0.79,2.5
0.49615047681932184,0.29833823873243925,0.3,4.0,10.36,0.29,0.41,0.29,0.29,5.0
0.9336381728681414,0.5153321359726537,0.6666666666666666,0.5,2.007,0.79,1.0,0.79,1.0,5.0
0.3163761967375079,0.20917019581185953,0.0,2.5,10.376,0.3,0.41,0.25,0.27,5.0
0.8677172307809784,0.4826353486974209,0.3333333333333333,3.5,17.878,0.3,0.76,0.3,0.79,5.0
0.47590653864127785,0.28829724539612944,0.4,1.5,5.322,0.48,0.5,0.48,0.48,5.0
0.32369016264790995,0.21279792290341895,0.0,1.5,7.03,0.34,0.35,0.29,0.29,5.0
0.4138349935280979,0.2575097590199921,0.25,3.0,9.737,0.2,0.35,0.26,0.26,5.0
0.30896919492782926,0.20549632291425893,0.16666666666666666,5.0,14.285,0.27,0.41,0.2,0.22,5.0
1.0,0.5502380790673611,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
0.21375801284126789,0.15827157659932448,0.0,1.0,6.021,0.34,0.42,0.21,0.21,5.0
0.6482654276160557,0.37378725432761917,0.16666666666666666,5.0,14.888,0.3,0.76,0.3,0.79,5.0
0.417681333995236,0.2594175438916927,0.25,3.0,7.687,0.3,0.41,0.22,0.22,5.0
0.14979533700827585,0.12654608938616044,0.0,0.5,5.785,0.0,0.0,0.0,0.0,5.0
0.5465896078229029,0.3233560477102154,0.2727272727272727,4.5,9.83,0.22,0.35,0.24,0.24,5.0
0.7288860982576252,0.4401019504585242,0.5,1.333,7.267,0.48,0.47,0.48,0.61,1.5
0.605456147628781,0.3783869751441021,0.3333333333333333,1.5,8.867,0.42,0.44,0.42,0.42,3.5
0.8564996809716989,0.503908741815561,0.6363636363636364,0.833,5.003,0.44,0.45,0.52,0.73,0.0
0.6069900964365796,0.37915394954800136,0.2727272727272727,0.833,7.618,0.44,0.46,0.49,0.61,2.5
0.8111077227119771,0.48121276268570007,0.6363636363636364,0.833,6.39,0.53,0.56,0.69,0.75,2.5
0.18796094686261797,0.16963937476102053,0.0,0.167,9.306,0.33,0.55,0.22,0.22,1.5
0.8023189592462497,0.4760562151870175,0.75,1.0,5.624,0.57,0.6,0.69,0.71,5.0
0.7402263067762027,0.44577205471781295,0.6,0.667,6.279,0.49,0.63,0.54,0.68,3.0
0.8308261960065731,0.4910719993329981,0.75,1.0,5.277,0.53,0.53,0.71,0.76,3.5
0.8371346634907311,0.4928838055718502,0.7,0.667,5.15,0.54,0.58,0.51,0.84,5.0
0.6108523691192208,0.381085085889322,0.5,0.667,7.408,0.56,0.68,0.62,0.62,2.5
0.40862795447310685,0.27997287856626496,0.2,0.667,8.748,0.42,0.42,0.45,0.45,2.5
0.3392477619834474,0.24528278232143527,0.0,0.667,9.184,0.31,0.33,0.25,0.25,1.0
0.4948285483449854,0.3274358499180731,0.16666666666666666,1.0,9.361,0.43,0.46,0.41,0.44,5.0
0.7215834374075306,0.43645062003347684,0.7,0.667,6.592,0.42,0.42,0.42,0.47,2.5
0.8273603200370678,0.4881595395692463,0.6363636363636364,0.833,5.435,0.46,0.54,0.48,0.76,5.0
0.38097855859016616,0.2661481806247947,0.2222222222222222,0.5,8.816,0.45,0.47,0.42,0.42,3.5
0.7406646095893276,0.44625661285283846,0.6875,1.667,10.042,0.45,0.47,0.47,0.52,5.0
0.7528754379731665,0.45209662031629483,0.5,1.333,6.937,0.46,0.49,0.67,0.67,2.5
0.7386970070204715,0.44500740483994733,0.46153846153846156,1.167,7.393,0.45,0.47,0.57,0.7,4.5
0.8678807114007294,0.5095992570300762,0.6666666666666666,1.0,4.769,0.67,0.7,0.67,0.82,2.5
0.7920108243139548,0.4716643134866889,0.7,0.667,5.748,0.49,0.56,0.66,0.69,1.0
0.43912798974354383,0.29522289620148345,0.2222222222222222,0.5,8.433,0.41,0.5,0.38,0.41,2.0
0.6914326124912077,0.42137520757531544,0.4375,1.667,10.125,0.42,0.49,0.4,0.61,1.0
0.786094633156948,0.4682144575771884,0.5555555555555556,0.5,5.984,0.56,0.67,0.56,0.8,5.0
0.8614690056268643,0.5063934041431437,0.6666666666666666,0.5,4.944,0.58,0.83,0.7,1.0,1.5
0.8077213592144995,0.47866737517167157,0.6363636363636364,0.833,5.475,0.47,0.55,0.53,0.73,5.0
0.8738854851218274,0.5126016438906252,0.75,1.0,4.908,0.58,0.64,0.6,0.68,2.5
0.8406837165950137,0.49600075962721846,0.6666666666666666,1.5,6.834,0.52,0.58,0.66,0.79,1.0
0.41050312208020745,0.2809104623698153,0.0,1.0,9.562,0.43,0.45,0.31,0.31,2.5
0.472231352160055,0.28109967287075494,0.13333333333333333,6.5,20.092,0.17,0.54,0.17,0.47,5.0
0.5936212104125104,0.34190122763628156,0.3333333333333333,2.0,5.547,0.4,0.54,0.49,0.49,4.0
0.18639733639134523,0.13961183506524352,0.0,0.5,4.68,0.1,0.12,0.19,0.19,5.0
0.46942331287271577,0.2798022788663842,0.2,4.0,8.706,0.24,0.46,0.3,0.47,3.0
0.4425991314886284,0.2664317236383987,0.2222222222222222,3.5,7.048,0.26,0.38,0.34,0.47,5.0
0.47179223935498943,0.28098674210752106,0.2857142857142857,2.5,5.903,0.35,0.46,0.45,0.47,2.5
0.44197657904778453,0.266123560180181,0.13333333333333333,6.5,13.629,0.17,0.38,0.17,0.47,5.0
0.5021483219361681,0.29590857290993083,0.3333333333333333,2.0,4.843,0.26,0.23,0.45,0.47,5.0
0.6974671372034733,0.39259138646724695,0.4,1.5,4.92,0.29,0.38,0.39,0.47,5.0
0.5394734801710206,0.31438452623618285,0.3333333333333333,2.0,5.193,0.37,0.48,0.47,0.47,5.0
0.49945304959375464,0.29481714722690366,0.18181818181818182,4.5,11.558,0.18,0.46,0.25,0.47,4.0
0.5023471325787054,0.2960069841779869,0.3333333333333333,2.0,5.533,0.27,0.23,0.32,0.47,5.0
0.5083677396552566,0.2992744922576547,0.2222222222222222,3.5,7.87,0.33,0.54,0.4,0.47,2.0
0.36900798816660685,0.22959461651332977,0.125,7.0,14.336,0.18,0.46,0.2,0.47,3.5
0.4357881650804917,0.26306029526637104,0.16666666666666666,5.0,11.494,0.19,0.46,0.23,0.23,5.0
0.450993711857546,0.27058704092101293,0.08695652173913043,10.5,28.608,0.1,0.46,0.11,0.47,5.0
0.4736398939868423,0.2817969010750146,0.2857142857142857,2.5,9.125,0.29,0.31,0.38,0.47,5.0
0.5021483219361681,0.29616478339811037,0.3333333333333333,2.0,4.843,0.26,0.23,0.45,0.47,4.5
0.4103171948682707,0.2504521650113216,0.2,4.0,10.947,0.21,0.46,0.24,0.47,5.0
0.5752097905160874,0.332073999856991,0.25,3.0,6.558,0.27,0.31,0.4,0.47,5.0
0.5623919571063027,0.3257291723191475,0.2222222222222222,3.5,8.273,0.22,0.46,0.26,0.47,5.0
0.3658304652736586,0.22800585506685564,0.18181818181818182,4.5,11.637,0.18,0.46,0.22,0.47,4.0
0.5827913714438379,0.3358268824162274,0.4,1.5,4.629,0.48,0.62,0.67,0.67,5.0
0.3210109621421772,0.2062455798119054,0.09523809523809523,9.5,21.31,0.12,0.38,0.13,0.14,5.0
0.2715746744891439,0.18177461742365392,0.0,3.0,8.112,0.27,0.31,0.27,0.27,5.0
0.32702199256849396,0.20922103987293217,0.18181818181818182,4.5,13.498,0.15,0.46,0.18,0.21,5.0
0.39891878680775683,0.2448099530213673,0.2,4.0,8.452,0.26,0.4,0.3,0.47,5.0
0.4762358652075657,0.2830819068292727,0.2857142857142857,2.5,6.119,0.44,0.77,0.44,0.47,5.0
0.3984958732538355,0.24460061081217624,0.2,4.0,10.344,0.19,0.31,0.16,0.47,5.0
0.44266069529110885,0.26642097007558074,0.25,3.0,6.564,0.29,0.38,0.39,0.47,2.0
0.7105642385268557,0.41783789668997184,0.3333333333333333,5.0,6.343,0.39,1.0,0.39,1.0,5.0
0.3737145518220733,0.25081659369885057,0.0,7.0,9.412,0.3,0.44,0.22,0.22,5.0
0.6576787923928499,0.3917351994800146,0.5,3.0,5.665,0.47,1.0,0.47,1.0,0.0
0.6332592949438985,0.37952545075553895,0.3333333333333333,5.0,6.315,0.33,1.0,0.33,1.0,4.0
0.641642036044779,0.38366397129260876,0.2857142857142857,6.0,6.876,0.41,1.0,0.41,1.0,5.0
0.9999999999999999,0.5613497950870724,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.5732673430448135,0.34976151934679256,0.23076923076923078,12.0,16.548,0.17,1.0,0.17,1.0,5.0
0.4695480085827788,0.29833401600936704,0.6666666666666666,2.0,3.946,0.61,0.78,0.61,0.61,5.0
0.5164257091821765,0.32157754255656834,1.0,1.0,3.548,0.78,0.78,0.78,0.78,5.0
0.7979310753046924,0.46115728659231586,0.5,3.0,4.124,0.62,1.0,0.62,1.0,5.0
0.608087601032785,0.3670265639324951,0.4,4.0,5.483,0.39,1.0,0.39,1.0,5.0
0.37916818481227277,0.25352068672315775,0.25,7.0,12.076,0.23,0.78,0.23,0.29,5.0
0.9999999999999999,0.5613497950870724,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.47818170366728235,0.30261488982210005,0.4,4.0,6.84,0.4,0.78,0.45,0.45,5.0
0.230798429790417,0.17995401652482096,0.0,8.0,8.504,0.2,0.33,0.23,0.23,5.0
0.43523404785409747,0.28051282721063836,0.15384615384615385,12.0,14.838,0.16,0.78,0.16,0.18,4.5
0.5164257091821765,0.32110865787467785,1.0,1.0,3.548,0.78,0.78,0.78,0.78,4.0
0.4248351522101347,0.2761638913912643,0.5,3.0,5.05,0.48,0.78,0.55,0.55,5.0
0.9999999999999999,0.5613497950870724,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.9999999999999999,0.5613497950870724,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.41998377221374067,0.27375841547638563,0.4,4.0,6.324,0.44,0.78,0.44,0.44,5.0
0.5274576658331747,0.3270475543960217,0.4,4.0,6.571,0.47,0.78,0.47,0.47,5.0
0.7947135758318653,0.4595619431037058,0.75,3.0,4.707,0.53,1.0,0.53,1.0,5.0
0.4907353041399542,0.3088393833897998,0.25,11.0,15.955,0.16,0.78,0.16,0.17,5.0
0.9999999999999999,0.5628958032835896,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.5
0.6091076278592801,0.36753232723396556,0.5,3.0,10.368,0.47,1.0,0.47,1.0,5.0
0.7979310753046924,0.46115728659231586,0.5,3.0,4.124,0.62,1.0,0.62,1.0,5.0
0.5164257091821765,0.32157754255656834,1.0,1.0,3.548,0.78,0.78,0.78,0.78,5.0
0.9999999999999999,0.5613497950870724,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.36343205651146365,0.24571818977400658,0.3333333333333333,5.0,8.146,0.4,0.44,0.3,0.3,5.0
0.40542604236906726,0.2534966538278591,0.15384615384615385,1.6,13.522,0.36,0.46,0.35,0.42,5.0
0.5204114478026908,0.310610059196285,0.125,2.2,11.431,0.43,0.46,0.42,0.46,4.0
0.748302631656887,0.42361619235912346,0.5,1.4,9.636,0.58,0.79,0.65,0.71,5.0
0.496113006940319,0.2984913400959032,0.0,1.0,7.255,0.54,0.71,0.54,0.54,5.0
0.311247911150188,0.20676981180003054,0.0,0.8,8.014,0.35,0.37,0.32,0.32,5.0
0.3970512713131226,0.24934147895779427,0.2,1.0,8.049,0.37,0.38,0.45,0.45,5.0
0.35061729172785916,0.22630308139433658,0.0,1.6,10.5,0.36,0.41,0.36,0.35,5.0
0.3367308949936576,0.21941329224544426,0.0,1.0,9.75,0.42,0.44,0.44,0.42,5.0
0.4834980226069813,0.2922323670997472,0.25,0.6,6.826,0.47,0.52,0.37,0.5,5.0
0.556694342836069,0.32854900290571765,0.15384615384615385,1.6,10.463,0.47,0.56,0.54,0.57,5.0
0.5156567772921232,0.3081880569242984,0.0,1.0,7.355,0.51,0.56,0.59,0.59,5.0
0.43315538210171495,0.2672546723875189,0.0,0.6,7.019,0.32,0.33,0.35,0.35,5.0
0.6097129329786192,0.35485438032259825,0.2,1.0,8.184,0.48,0.44,0.43,0.48,5.0
0.5585057137552873,0.329447721554099,0.15384615384615385,1.6,8.788,0.43,0.52,0.43,0.47,5.0
0.5144022843571491,0.3076054774735141,0.16666666666666666,1.4,8.292,0.41,0.44,0.41,0.48,4.0
0.5196548325338516,0.31017170740961747,0.16666666666666666,3.8,20.394,0.28,0.64,0.3,0.34,5.0
0.553013817137887,0.32672289592469655,0.125,2.2,9.453,0.34,0.47,0.41,0.42,5.0
0.5234370038060908,0.3120482462331515,0.13333333333333333,2.0,10.332,0.5,0.69,0.54,0.54,5.0
0.7005806416655551,0.3999387434788088,0.26666666666666666,2.0,12.397,0.52,0.67,0.58,0.66,5.0
0.6569724463034582,0.3783023696260761,0.25,2.2,11.55,0.5,0.64,0.53,0.65,5.0
0.6650800765253935,0.38232500154388244,0.38461538461538464,1.6,7.988,0.42,0.49,0.53,0.58,5.0
0.5227337128826425,0.3116993057365175,0.0,1.4,10.63,0.42,0.49,0.38,0.38,5.0
0.2770033549396967,0.1897792435263637,0.0,0.8,7.657,0.41,0.49,0.38,0.38,5.0
0.6785239285766654,0.38899522044624435,0.2,3.0,17.617,0.36,0.72,0.38,0.53,5.0
0.4982503936057101,0.29955181271065495,0.125,2.2,15.641,0.34,0.46,0.33,0.42,5.0
0.6503209626910909,0.37500221044917076,0.5,0.6,5.461,0.43,0.57,0.4,0.73,5.0
0.41966073562100614,0.2605592516336287,0.16666666666666666,1.4,9.939,0.51,0.52,0.51,0.53,5.0
0.3916174923366333,0.24664548861945915,0.16666666666666666,1.4,9.968,0.43,0.46,0.41,0.42,5.0
0.34960890928610694,0.22580276856746723,0.0,2.4,17.426,0.34,0.51,0.33,0.36,5.0
0.3211981170743131,0.21100339383209613,0.0,1.4,9.59,0.35,0.36,0.43,0.43,3.0
0.6990740054883784,0.413802951933021,0.4166666666666667,0.5,9.331,0.32,0.44,0.32,0.62,5.0
0.5502022342022266,0.3407774291299467,0.16666666666666666,2.75,20.448,0.29,0.44,0.31,0.36,3.0
0.7394283509551168,0.432634979817499,0.22727272727272727,1.75,15.662,0.36,0.56,0.37,0.45,5.0
0.6113040634630352,0.371328343760351,0.25,0.5,10.201,0.4,0.48,0.4,0.42,2.5
0.28631969653702855,0.20883616029734764,0.0,0.5,12.916,0.33,0.39,0.33,0.33,2.5
0.4784667253438184,0.3049096747007426,0.10526315789473684,1.375,14.26,0.3,0.36,0.41,0.41,4.5
0.6074758080748347,0.3694142160662507,0.28,2.125,16.276,0.34,0.54,0.32,0.53,4.0
0.7545395825565281,0.44294610330709744,0.5384615384615384,0.625,8.451,0.6,0.73,0.65,0.75,3.0
0.21065191171919123,0.17100226788842895,0.0,0.5,13.822,0.34,0.35,0.34,0.32,2.5
0.7190982749371959,0.4252254494974313,0.3333333333333333,1.25,11.876,0.41,0.46,0.43,0.48,4.5
0.38923167945470266,0.2602921517561847,0.0,0.375,11.776,0.36,0.48,0.33,0.33,2.5
0.6199213529693792,0.375636988513523,0.2777777777777778,1.25,12.57,0.41,0.48,0.45,0.52,3.0
0.4981886336083928,0.31477062883302975,0.14285714285714285,0.75,12.257,0.46,0.46,0.56,0.52,2.5
0.6173947346070653,0.37437367933236604,0.3333333333333333,0.5,10.155,0.61,0.61,0.61,0.7,3.0
0.6727847951337397,0.40206870959570323,0.2,0.875,9.47,0.41,0.45,0.34,0.43,4.0
0.6410753820469887,0.38673692766037254,0.5,0.5,10.017,0.52,0.59,0.55,0.71,5.0
0.505550318235523,0.31845147114659483,0.3076923076923077,0.625,11.029,0.31,0.45,0.31,0.37,3.0
0.5474747426628505,0.343056629281108,0.125,1.0,12.339,0.47,0.5,0.47,0.5,5.0
